		名詞	
しょうばいはんじょうまもり	祈願「商売繁盛守り」	名詞	非：早苗のスペル
しょうばいはんじょうまもり	商売繁盛守り	名詞	非：早苗のスペル
じょうはり	浄頗梨	名詞	
じょうはり	浄玻璃	名詞	
じょうはりしんぱん	審判「浄頗梨審判 -射命丸文-」	名詞	文：10-8 四季映姫
じょうはりしんぱん	浄頗梨審判 -射命丸文-	名詞	文：10-8 四季映姫
じょうはりのかがみ	浄玻璃の鏡	名詞	
しょうびゃくれん	超人「聖白蓮」	名詞	星：白蓮 6面---L
しょうびゃくれん	聖白蓮	名詞	星：白蓮 6面---L
じょうぶつとくだつざん	断霊剣「成仏得脱斬」	名詞	緋非：妖夢のスペル
じょうぶつとくだつざん	成仏得脱斬	名詞	緋非：妖夢のスペル
しょうりでも	勝利デモ	名詞	夢時空：勝利デモのテーマ / 幺樂団4：Tr.10
じょうるりせかい	弦楽「浄瑠璃世界」	名詞	輝：弁々&八橋：Extra道中
じょうるりせかい	浄瑠璃世界	名詞	輝：弁々&八橋：Extra道中
しょうわのあめ	包符「昭和の雨」	名詞	文：3-4 慧音
しょうわのあめ	昭和の雨	名詞	文：3-4 慧音
しょぎょうむじょうのことのおと	琴符「諸行無常の琴の音」	名詞	輝：八橋：4面B ENHL
しょぎょうむじょうのことのおと	諸行無常の琴の音	名詞	輝：八橋：4面B ENHL
しょくじんおんりょう	屍霊「食人怨霊」	名詞	地：燐 5面--HL
しょくじんおんりょう	食人怨霊	名詞	地：燐 5面--HL
しょげいじょうたつ	諸芸上達	名詞	
じょふく	徐福	人名	
じょふくじくう	不死「徐福時空」	名詞	永：妹紅 Extra
じょふくじくう	徐福時空	名詞	永：妹紅 Extra
しょりおち	処理落ち	名詞サ変	
しりょう	死霊	名詞	
しりょうのよざくら	死霊の夜桜	名詞	神霊廟：1面テーマ
しるくろーどありす	シルクロードアリス	名詞	秋霜玉：Extraテーマ
しるばーあきゅーと360	時符「シルバーアキュート３６０」	名詞	緋：咲夜のストーリースペル
しるばーあきゅーと360	時符「シルバーアキュート360」	名詞	緋非：咲夜のストーリースペル
しるばーあきゅーと360	シルバーアキュート３６０	名詞	緋：咲夜のストーリースペル
しるばーあきゅーと360	シルバーアキュート360	名詞	緋：咲夜のストーリースペル / 非：咲夜のスペル
しるばーどらごん	金符「シルバードラゴン」	名詞	紅：パチュリー 4面--HL
しるばーどらごん	シルバードラゴン	名詞	紅：パチュリー 4面--HL
しるばーばうんど	銀符「シルバーバウンド」	名詞	緋：咲夜の自機・ストーリースペル / 非：咲夜のスペル
しるばーばうんど	シルバーバウンド	名詞	緋：咲夜の自機・ストーリースペル / 非：咲夜のスペル
しるふぃほるん	木符「シルフィホルン」	名詞	紅：パチュリー 4面EN--
しるふぃほるん	木符「シルフィホルン上級」	名詞	紅：パチュリー 4面-NHL
しるふぃほるん	シルフィホルン	名詞	紅：パチュリー 4面EN--
しるふぃほるん	シルフィホルン上級	名詞	紅：パチュリー 4面-NHL
しれいのよざくら	死霊の夜桜	名詞	神霊廟：1面テーマ
しろいはた	素い幡	名詞	
しろのはい	花咲爺「シロの灰」	名詞	地：パルスィ 2面--HL
しろのはい	シロの灰	名詞	地：パルスィ 2面--HL
しをとして	死を賭して	名詞	封魔録：3面ボスのテーマ / 幺樂団3：Tr.07
しんいきのかくれんぼくらし	神域のかくれんぼ暮らし	名詞	三月精(第三部)第1巻：Tr.01
しんかーごーすと	幽霊「シンカーゴースト」	名詞	星：水蜜 4面-N--
しんかーごーすと	シンカーゴースト	名詞	星：水蜜 4面-N--
じんがい	人外	名詞	
じんかいふへんのぺしみずむ	塵界不変のペシミズム	名詞	心綺楼：オープニングテーマ
しんかぶるゔぉーてっくす	溺符「シンカブルヴォーテックス」	名詞	星：水蜜 4面--HL
しんかぶるゔぉーてっくす	シンカブルヴォーテックス	名詞	星：水蜜 4面--HL
しんかん	森閑	名詞	萃夢想：会話シーン曲
しんがんめいそうざん	符の弐「心眼迷想斬」	名詞	萃：妖夢のストーリースペル
しんがんめいそうざん	心眼迷想斬	名詞	萃：妖夢のストーリースペル
しんき	神綺	人名	怪：6ボス
じんき	神亀	名詞	
しんぎょく	SinGyoku	人名	靈：5ボス
しんきろう	心綺楼	名詞	東方Project第13.5弾 (2013年05月26日 例大祭10)
しんきろうばやし	心綺楼囃子	名詞	心綺楼：タイトル画面テーマ
しんくのしょうじょ	真紅の少女　～ Crimson Dead!!	名詞	怪綺談：4面ボス・ユキのテーマ / 幺樂団2：Tr.10
しんけいのどく	毒符「神経の毒」	名詞	花：メディスン C2、C3
しんけいのどく	神経の毒	名詞	花：メディスン C2、C3
しんげきのこびと	「進撃の小人」	名詞	輝：針妙丸：6面 EN--
しんげきのこびと	進撃の小人	名詞	輝：針妙丸：6面 EN--
しんげんそう	新幻想　～ New Fantasy	名詞	稀翁玉：ミリアのテーマ
しんげんそうし	新史「新幻想史　‐ネクストヒストリー‐」	名詞	永：慧音 Extra
しんげんそうし	新幻想史　‐ネクストヒストリー‐	名詞	永：慧音 Extra
しんげんめいそうざん	符の弐「心眼迷想斬」	名詞	萃：妖夢のストーリースペル
しんげんめいそうざん	心眼迷想斬	名詞	萃：妖夢のストーリースペル
しんこうしんぞうだいきがんのぎ	「信仰心増大祈願の儀」	名詞	心：霊夢のストーリースペル
しんこうしんぞうだいきがんのぎ	信仰心増大祈願の儀	名詞	心：霊夢のストーリースペル
じんこうたいようのこくてん	核熱「人工太陽の黒点」	名詞	非：空のストーリースペル
じんこうたいようのこくてん	人工太陽の黒点	名詞	非：空のストーリースペル
しんこうちゃーと	信仰チャート	名詞	
しんこうははかなきにんげんのために	信仰は儚き人間の為に	名詞	風神録：5面ボス・早苗のテーマ / 非想天則：早苗のテーマ
じんこんとう	「人魂灯」	名詞	非：システムカード
じんこんとう	人魂灯	名詞	非：システムカード
しんじつのつき	散符「真実の月（インビジブルフルムーン）」	名詞	永：鈴仙 5面ENHL
しんじつのつき	散符「真実の月」	名詞	永：鈴仙 5面ENHL
しんじつのつき	真実の月（インビジブルフルムーン）	名詞	永：鈴仙 5面ENHL
しんじつのつき	真実の月	名詞	永：鈴仙 5面ENHL
じんじゃ	神社	名詞	怪綺談：バッドエンドのテーマ / 幺樂団2：Tr.18
じんじゃがすと	金土符「ジンジャガスト」	名詞	萃：パチュリーのストーリースペル
じんじゃがすと	ジンジャガスト	名詞	萃：パチュリーのストーリースペル
じんじゃのあたらしいかぜ	神社の新しい風	名詞	神霊廟：エンディングテーマ
じんじゃのおしゃかさま	「神社のお釈迦様」	名詞	心：マミゾウ(ニセ霊夢)のストーリースペル
じんじゃのおしゃかさま	神社のお釈迦様	名詞	心：マミゾウ(ニセ霊夢)のストーリースペル
じんじゃはんえいきがんふだ	御札「神社繁栄祈願札」	名詞	心：霊夢のストーリースペル
じんじゃはんえいきがんふだ	神社繁栄祈願札	名詞	心：霊夢のストーリースペル
しんしょうざん	心抄斬	名詞	緋非：妖夢の必殺技
しんしょうぼうだいのてんしゅかく	針小棒大の天守閣	名詞	輝針城：6面テーマ
しんだいのきおく	覚神「神代の記憶」	名詞	永：永琳 6A面EN--
しんだいのきおく	神代の記憶	名詞	永：永琳 6A面EN--
じんだいのきおく	覚神「神代の記憶」	名詞	永：永琳 6A面EN--
じんだいのきおく	神代の記憶	名詞	永：永琳 6A面EN--
しんだんまくけっかい	「深弾幕結界　‐夢幻泡影‐」	名詞	永：紫 LastWord
しんだんまくけっかい	深弾幕結界　‐夢幻泡影‐	名詞	永：紫 LastWord
しんでれらけーじ	シンデレラケージ　～ Kagome-Kagome	名詞	永夜抄：5面テーマ / Cradle：Tr.16
しんとく	神徳	名詞	
しんぶんかくちょうだんちょうぶく	お札「新聞拡張団調伏」	名詞	DS：Ex-1 霊夢
しんぶんかくちょうだんちょうぶく	新聞拡張団調伏	名詞	DS：Ex-1 霊夢
しんまとうきでん	神魔討綺伝　～ Magus in Mystic Geometries.	名詞	D.N.A.Softwares 全方位シューティングゲーム (2008年3月8日 大図書館の読書会)
しんまとうきでん	神魔討綺伝	名詞	D.N.A.Softwares 全方位シューティングゲーム (2008年3月8日 大図書館の読書会)
しんまとうきでん	神魔討綺伝 AN ORDEAL FROM GOD	名詞	東方幻想麻雀：ストーリーモード「香霖堂」卓クリア後選択可能曲
しんみょうまる	少名針妙丸	人名	輝：6ボス
しんみょうまる	針妙丸	名	
じんよう	人妖	名詞	
じんようてん	人妖点	名詞	
しんらけっかい	森羅結界	名詞	
しんれい	神霊	名詞	
しんれいだいうちゅう	「神霊大宇宙」	名詞	神：神子 OverDrive
しんれいだいうちゅう	神霊大宇宙	名詞	神：神子 OverDrive
しんれいびょう	神霊廟	名詞	東方Project第13弾 (2011年8月13日 C80)
しんれいほうじゅ	光霊「神霊宝珠」	名詞	緋：霊夢のストーリースペル
しんれいほうじゅ	神霊宝珠	名詞	緋：霊夢のストーリースペル
しんわげんそう	神話幻想　～ Infinite Being	名詞	怪綺談：6面ボス・神綺のテーマ / 幺樂団2：Tr.15
ずn	ZUN	人名	
すい	萃	名詞	
すいーとぽてとるーむ	焼芋「スイートポテトルーム」	名詞	DS：1-6 穣子
すいーとぽてとるーむ	スイートポテトルーム	名詞	DS：1-6 穣子
すいうのりゅうぎょ	水得の龍魚	名詞	非：衣玖の必殺技
すいうんのてっつい	垂雲の鉄槌	名詞	心：一輪＆雲山の必殺技
すいか	伊吹萃香	人名	萃緋非：自機 / 文：書籍、Ex / 地：支援(霊夢) / DS：Lv6
すいか	萃香	名	
すいが	水眼	名詞	
すいがのごときうつくしきげんせん	神符「水眼の如き美しき源泉」	名詞	風：神奈子 Extra
すいがのごときうつくしきげんせん	水眼の如き美しき源泉	名詞	風：神奈子 Extra
すいがんのごときうつくしきげんせん	神符「水眼の如き美しき源泉」	名詞	風：神奈子 Extra
すいがんのごときうつくしきげんせん	水眼の如き美しき源泉	名詞	風：神奈子 Extra
すいき	萃鬼	名詞	緋非：萃香の必殺技
ずいき	瑞亀	名詞	
すいぎんのうみ	錬丹「水銀の海」	名詞	文：9-5 永琳
すいぎんのうみ	水銀の海	名詞	文：9-5 永琳
すいけいたいきょくけん	水形太極拳	名詞	非：美鈴の必殺技
すいげつ	砕月	名詞	萃夢想：会話シーン曲 / 緋想天：萃香のテーマ
すいじゃくだいにちにょらい	習合「垂迹大日如来」	名詞	DS：12-5 白蓮
すいじゃくだいにちにょらい	垂迹大日如来	名詞	DS：12-5 白蓮
すいじんのせいしのむげん	死符「酔人の生、死の夢幻」	名詞	文：8-6 幽々子
すいじんのせいしのむげん	酔人の生、死の夢幻	名詞	文：8-6 幽々子
すいとくのりゅうぎょ	水得の龍魚	名詞	非：衣玖の必殺技
すいむそう	萃夢想	名詞	東方Project第7.5弾 (2004年12月30日 C67) // 萃夢想：タイトル画面テーマ / 非想天則：キャラセレクトのテーマ
すいようえねるぎー	水妖エネルギー	名詞	心：にとりの特技
すいれいか	萃霊花	名詞	地：霊夢B(萃香)の遠隔霊撃
すうぃーとぽいずん	スウィートポイズン	名詞	花：メディスンのExショット
すうぃーぷあさいど	スウィープアサイド	名詞	心：魔理沙の必殺技
すーさいどすくわっど	足軽「スーサイドスクワッド」	名詞	緋：アリスのストーリースペル
すーさいどすくわっど	スーサイドスクワッド	名詞	緋：アリスのストーリースペル
すーさいどぱくと	犠牲「スーサイドパクト」	名詞	非：アリスのストーリースペル
すーさいどぱくと	スーサイドパクト	名詞	非：アリスのストーリースペル
すーさん	スーさん	名詞	
すーどすとらでぃゔぁりうす	偽弦「スードストラディヴァリウス」	名詞	妖：ルナサ 4面---L
すーどすとらでぃゔぁりうす	スードストラディヴァリウス	名詞	妖：ルナサ 4面---L
すーぱーあいすきっく	冷体「スーパーアイスキック」	名詞	非：チルノのスペル
すーぱーあいすきっく	スーパーアイスキック	名詞	非：チルノのスペル
